,EPIC,RAJ2000,DEJ2000,Vmag,Ksmag,(V-K)0,Prot,Per2,Per3,Per4,Amp,LC,Mm,LPer,H10,vsini,PapIII,PapII,Fig,designation,source_id,gaia_ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,ecl_lon,ecl_lat,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,epic_number,ra_epic,dec_epic,r_est,r_lo,r_hi,r_length_prior,r_result_flag,r_modality_flag,tm_name,k2_campaign_str,k2_type,k2_lcflag,k2_scflag,k2_teff,k2_tefferr1,k2_tefferr2,k2_logg,k2_loggerr1,k2_loggerr2,k2_metfe,k2_metfeerr1,k2_metfeerr2,k2_rad,k2_raderr1,k2_raderr2,k2_mass,k2_masserr1,k2_masserr2,k2_kepmag,k2_kepmagerr,k2_kepmagflag,k2c_disp,k2c_note,k2_gaia_ang_dist,period,bprp,age_gyr
120,211111400,55.80049,24.745929999999998,17.09,11.69,5.29,0.7068, 0.5755,       ,       ,0.04,1,best,     ,0,     ,1,1,Fig,Gaia DR2 68323966084583680,6.832396608458368e+16,2015.5,55.80058652596179,0.07655626993690988,24.745753239439335,0.04751386592290764,7.394179867358264,0.0858061338032646,86.173095703125,19.827390774999568,0.16940763800506792,-46.91860181672325,0.11024850614797652,0.19189351797103882,0.12513667345046997,-0.25674864649772644,0.0372750461101532,-0.00519842142239213,-0.013981283642351627,0.20434708893299103,0.3070356845855713,0.1317894458770752,0.16215457022190094,477.6214294433594,0.40190045683290915,12.983259501551375,0.0,0.0,10093.223733828123,11.3093205566487,15.678291320800781,1568.5338892795648,16.99322712031457,17.362653732299805,13818.671200111345,42.536471998147746,14.410754203796387,2.951899528503418,1.6843624114990234,1.2675371170043945,0.0,,NOT_AVAILABLE,165.41023192333964,-23.629573814636473,59.18101264776638,4.891287563836392,4258.296875,3711.0,4671.2333984375,,,,,,,,,,,,,211111400.0,55.800497,24.745924,134.743846978375,133.191889488805,136.331736190293,455.534060084319,1.0,1.0,2MASS J03431211+2444453,4,STAR,1.0,0.0,3598.0,150.0,-107.0,5.0,0.07,-0.08,-0.011,0.12,-0.18,0.26,0.07,-0.05,0.28,0.1,-0.07,14.817,999999.0,JHK,N/A,N/A,0.11344703047937298,0.7068,2.951899528503418,0.15
121,211105839,55.80444,24.6554,15.99,11.29,4.59,0.2562,       ,       ,       ,0.013000000000000001,1,best, 0.26,1,120.0,1,1,Fig,Gaia DR2 68314414077327744,6.831441407732774e+16,2015.5,55.80453492986932,0.060567569971403994,24.65524896606417,0.040248149352555405,7.225563636755018,0.06893443078764572,104.81791687011719,20.834548514719295,0.12867163739292017,-43.92695293809468,0.09404839484909103,0.2804272472858429,0.1577058881521225,-0.12927976250648499,0.20125091075897217,-0.1778283566236496,0.18465518951416016,0.42253759503364563,0.19212555885314941,-0.06378013640642166,0.34493955969810486,358.6424865722656,0.28099262528709845,10.50388768569021,0.0,0.0,20432.34216977301,14.775721571175078,14.912569999694824,4560.031544166903,28.968064768706626,16.203968048095703,24710.477460857455,46.2494869709516,13.779717445373535,2.424250602722168,1.291398048400879,1.132852554321289,0.0,,NOT_AVAILABLE,165.478578544612,-23.69503424995913,59.16414143333959,4.802285961330909,3362.0,3343.0,3487.333251953125,0.6571999788284302,0.4207000136375427,1.2247999906539917,0.3587000072002411,0.19689999520778656,0.5924999713897705,0.5972442626953125,0.5550862550735474,0.6040524244308472,0.04105721414089203,0.0402284674346447,0.04188596084713936,211105839.0,55.80445,24.655438,137.865393771672,136.557557715312,139.198066947834,454.996966165575,1.0,1.0,2MASS J03431306+2439194,4,STAR,1.0,0.0,3718.0,177.0,-213.0,4.96,0.06,-0.08,-0.01,0.18,-0.15,0.32,0.08,-0.07,0.35,0.11,-0.09,14.551,999999.0,JHK,N/A,N/A,0.04506341530785579,0.2562,2.424250602722168,0.15
122,211053678,55.81916,23.833779999999997,18.48,12.4,5.97,0.7703,       ,       ,       ,0.139,1,best, 0.77,0,     ,1,1,Fig,Gaia DR2 65237911823760640,6.523791182376064e+16,2015.5,55.819250149961896,0.12114712094129877,23.833591071438818,0.07045595497788117,7.27415292797909,0.12585817494956503,57.79642868041992,19.89493591096727,0.3050848668241538,-45.511406364684056,0.16118443122888007,0.03585028275847435,-0.24546584486961365,-0.2719443142414093,0.3993442952632904,0.12825173139572144,0.313542902469635,0.18996328115463257,0.3786703646183014,-0.0837215930223465,-0.2739149332046509,322.0475769042969,0.46780230026471314,9.36853016677088,0.0,0.0,5190.683090674473,19.125969025147242,16.400304794311523,808.8882059460898,20.337422750808123,18.081666946411133,7173.363100023456,60.404730703066285,15.122612953186035,2.9590539932250977,1.6813621520996094,1.2776918411254883,0.0,,NOT_AVAILABLE,166.086604224419,-24.300642706295395,58.99251206541748,3.9985329060285904,4587.39501953125,4020.070068359375,4869.58984375,0.7609999775886536,0.5342000126838684,1.0986000299453735,0.4577000141143799,0.31790000200271606,0.6370999813079834,,,,,,,211053678.0,55.819139,23.833847,136.996188425929,134.655844677809,139.417813513667,450.20367138739,1.0,1.0,2MASS J03431659+2350018,4,STAR,1.0,0.0,3589.0,105.0,-84.0,5.0,0.05,-0.04,0.013,0.12,-0.15,0.27,0.04,-0.05,0.28,0.07,-0.06,15.726,999999.0,JHK,N/A,N/A,0.22347867742416103,0.7703,2.9590539932250977,0.15
123,210988056,55.82918000000001,22.78629,     ,12.76,5.54,0.3057,       ,       ,       ,0.055999999999999994,1,best,     ,0,     ,1,1,Fig,Gaia DR2 64840541448791424,6.484054144879142e+16,2015.5,55.829291996324315,0.1320205825106021,22.786099211356913,0.08421988266486685,7.47555436558464,0.14361880491907686,52.051361083984375,20.759863878096283,0.2615293168397215,-46.40051552251841,0.1964322051825593,0.05629371479153633,0.39227646589279175,0.06108423322439194,0.146957129240036,-0.1607433557510376,0.13775323331356049,0.37112000584602356,0.04809052124619484,-0.018833095207810402,0.10032717883586884,283.03314208984375,0.5372094912636503,8.111607064335837,0.0,0.0,3440.380091659315,7.8176283550461285,16.84684944152832,494.38462028497094,14.736283937883497,18.616226196289062,4886.952747381294,21.82785312669239,15.539324760437012,3.076901435852051,1.7693767547607422,1.3075246810913086,0.0,,NOT_AVAILABLE,166.86382343756654,-25.07436526627282,58.76658532710193,2.9755609871127677,4468.08642578125,3829.349853515625,4825.3447265625,0.6840000152587891,0.438400000333786,0.9419999718666077,0.4009999930858612,0.3452000021934509,0.527999997138977,,,,,,,210988056.0,55.829181,22.786299,133.33548597779,130.81027067001,135.958300166645,444.487109392455,1.0,1.0,2MASS J03431900+2247106,4,STAR,1.0,0.0,3534.0,107.0,-161.0,5.05,0.08,-0.07,-0.027,0.15,-0.18,0.23,0.06,-0.05,0.22,0.07,-0.06,15.926,999999.0,JHK,N/A,N/A,0.04662345194026604,0.3057,3.076901435852051,0.15
124,210966700,55.82926,22.44922,11.49,9.03,2.35,5.0238, 2.8747,       ,       ,0.031,1,best, 2.92,1,     ,1,1,Fig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0238,,0.15
125,211092430,55.83571,24.443070000000002,     ,13.15,5.82,0.3642,       ,       ,       ,0.048,1,best,     ,0,     ,1,1,Fig,Gaia DR2 68298093201624960,6.829809320162496e+16,2015.5,55.83579287247572,0.1304285234321,24.442922395922423,0.08881640495745981,7.543100409581228,0.14583683357839936,51.722877502441406,22.028990923817233,0.27112614551766845,-45.4650168559018,0.20655230145893363,0.2115955799818039,0.2579687833786011,-0.06809975206851959,0.1616780012845993,-0.12559330463409424,0.154045969247818,0.40963122248649597,0.12572596967220306,-0.036657314747571945,0.25574439764022827,326.6690979003906,0.5152192454134391,4.7090258489250445,0.0,0.0,2145.4188354726853,4.0401607045879535,17.35958480834961,312.5512460369321,11.622964187100505,19.114084243774414,3134.2648673692984,16.182335386824224,16.021581649780273,3.0925025939941406,1.7544994354248047,1.338003158569336,0.0,,NOT_AVAILABLE,165.65559357797017,-23.835196123829974,59.14417485302978,4.588990438333344,,,,,,,,,,,,,,,,211092430.0,55.835715,24.443096,132.147574202893,129.629130895373,134.763990579648,453.956407634106,1.0,1.0,2MASS J03432057+2426351,4,STAR,1.0,0.0,3672.0,252.0,-210.0,4.98,0.09,-0.11,-0.058,0.15,-0.24,0.28,0.09,-0.08,0.3,0.13,-0.11,16.357,999999.0,JHK,N/A,N/A,0.1174468753669187,0.3642,3.0925025939941406,0.15
126,211015853,55.852230000000006,23.225929999999998,10.52,8.65,1.76,2.7573, 0.7779,       ,       ,0.015,1,best, 2.77,1, 18.3,1,1,Fig,Gaia DR2 65063707949772544,6.506370794977254e+16,2015.5,55.85234332979304,0.0338687174137128,23.225748519752294,0.02159588310494205,7.177491635999279,0.03786467709949334,189.556396484375,20.77940493250167,0.06924920221511893,-41.47551359892305,0.04912860559757815,0.11134091019630432,0.3551372289657593,-0.1107822060585022,-0.055960871279239655,-0.1649358719587326,-0.07324125617742538,0.18932728469371796,0.12529616057872772,0.034425102174282074,0.22762346267700195,524.8316650390625,0.0,0.0,1.0,0.0,1366828.9061741272,617.5748714685274,10.349080085754395,686808.2868315745,780.0468759734939,10.759299278259277,967130.805178818,1731.346677896627,9.79820728302002,0.9610919952392578,0.4102191925048828,0.550872802734375,7.319489837971837,0.8888336268900687,NOT_AVAILABLE,166.55695019649443,-24.733381933773146,58.88579796041408,3.399322786300415,5338.00341796875,5278.009765625,5866.50244140625,0.36000001430511475,0.2989000082015991,0.5960999727249146,0.17800000309944153,0.13439999520778656,0.2669999897480011,1.2217121124267578,1.011505126953125,1.2496436834335327,1.091812014579773,1.0832370519638062,1.1003869771957397,211015853.0,55.852234,23.225931,138.770250474083,138.039399330018,139.508742574826,447.0724377591,1.0,1.0,2MASS J03432453+2313333,4,STAR,1.0,0.0,5817.0,209.0,-209.0,4.03,0.43,-0.23,-0.373,0.3,-0.3,1.57,0.48,-0.7,0.99,0.12,-0.12,10.317,999999.0,gri,N/A,N/A,0.042029478289483266,2.7573,0.9610919952392578,0.15
127,211055772,55.85408,23.86709,     ,14.45,7.16,0.2668,       ,       ,       ,0.037000000000000005,1,best,     ,0,     ,1,1,Fig,Gaia DR2 65239522434899840,6.523952243489984e+16,2015.5,55.854184600698076,0.4711622611635831,23.86690162510814,0.28841768079788904,7.712197030167533,0.5111320215702603,15.08846378326416,18.83935132822345,1.033297097513221,-44.31365253160563,0.6381917696468047,0.1706867665052414,0.3074880838394165,0.10185999423265457,0.21732236444950104,0.059396304190158844,0.14495868980884552,0.28717270493507385,0.10758129507303238,0.16348519921302795,-0.037537429481744766,191.94627380371094,1.399189574078616,3.1955291947078313,0.0,0.0,350.15723216012617,1.552196533244708,19.327707290649414,61.19226097235435,5.901567559652046,20.884647369384766,605.0719167602966,9.180747330097597,17.807401657104492,3.0772457122802734,1.5569400787353516,1.5203056335449219,0.0,,NOT_AVAILABLE,166.0884424959795,-24.254516070088247,59.03120570085632,4.023843046360618,,,,,,,,,,,,,,,,211055772.0,55.854054,23.867159,130.157346315376,121.824388627418,139.691952351769,450.69342014904,1.0,1.0,2MASS J03432497+2352017,4,STAR,1.0,0.0,3644.0,280.0,-240.0,5.0,0.1,-0.11,-0.077,0.16,-0.24,0.26,0.1,-0.07,0.29,0.14,-0.1,16.877,999999.0,J,N/A,N/A,0.2765498730382276,0.2668,3.0772457122802734,0.15
128,210995008,55.85479,22.89572,     ,12.91,5.48,1.2523,       ,       ,       ,0.028999999999999998,1,best,     ,0,     ,1,1,Fig,Gaia DR2 64843805623922688,6.484380562392269e+16,2015.5,55.854914199394,0.11349978984185465,22.89549866977445,0.0697269769162797,7.523731739421124,0.12695416383897026,59.263370513916016,20.393792159384038,0.24030159706885662,-46.382130720190325,0.16408051162517992,0.16935418546199799,0.24492767453193665,-0.111214280128479,0.12253599613904953,-0.11367478966712952,0.14341779053211212,0.37343740463256836,0.11554396897554398,-0.07708564400672913,0.2343839406967163,252.73912048339844,0.3870789218237203,4.228724988151367,0.0,0.0,3089.8153044311393,4.768385222479803,16.96353530883789,441.12927103583957,10.679949962011515,18.739973068237305,4340.346341784441,12.682266984660865,15.668108940124512,3.071864128112793,1.776437759399414,1.295426368713379,0.0,,NOT_AVAILABLE,166.8023288794407,-24.97730363526465,58.81413418482307,3.0769080507513533,4344.06982421875,3676.969970703125,4770.0546875,0.5979999899864197,0.4320000112056732,0.7940999865531921,0.3334999978542328,0.25589999556541443,0.4659999907016754,,,,,,,210995008.0,55.854793,22.89572,132.466176866576,130.25809774584,134.749020782508,445.287005784591,1.0,1.0,2MASS J03432515+2253445,4,STAR,1.0,0.0,3601.0,139.0,-139.0,5.01,0.07,-0.06,-0.026,0.12,-0.21,0.26,0.06,-0.06,0.26,0.09,-0.08,16.158,999999.0,JHK,N/A,N/A,0.11589372559176019,1.2523,3.071864128112793,0.15
129,210983198,55.86014,22.71187,     ,12.27,5.01,0.777,       ,       ,       ,0.052000000000000005,1,best,     ,0,     ,1,1,Fig,Gaia DR2 64836349560719232,6.483634956071923e+16,2015.5,55.86026323058008,0.09611262951471257,22.71167779862398,0.06508941585166095,6.4572668426796085,0.10404526335786073,62.06209182739258,17.951879123896475,0.24606441007204882,-40.39715454980042,0.15393902288553857,0.14608995616436005,0.10395070910453796,0.21596814692020416,0.04633575677871704,-0.03137660399079323,0.0055334921926259995,0.34128817915916443,-0.10955394059419632,0.14930154383182526,-0.08791375160217285,232.58753967285156,0.4027649873899923,8.049836118476314,0.0,0.0,6773.378074747592,11.135227378707519,16.111352920532227,1205.362291507977,15.628107527236445,17.64859390258789,8872.892307798664,29.65430784284736,14.891757011413574,2.7568368911743164,1.537240982055664,1.2195959091186523,0.0,,NOT_AVAILABLE,166.94229685615255,-25.11047265942259,58.7777965599908,2.8966371715528982,4092.713134765625,3713.503173828125,4746.509765625,0.5644999742507935,0.3125,0.8902999758720398,0.3179999887943268,0.1454000025987625,0.46369999647140503,,,,,,,210983198.0,55.860144,22.711876,154.237512370078,151.782389536316,156.771895745873,444.331418048557,1.0,1.0,2MASS J03432643+2242427,4,STAR,1.0,0.0,3736.0,108.0,-130.0,4.96,0.06,-0.07,-0.036,0.15,-0.21,0.32,0.06,-0.06,0.35,0.07,-0.08,15.513,999999.0,JHK,N/A,N/A,0.1465774044312432,0.777,2.7568368911743164,0.15
130,211093040,55.86237,24.452720000000003,     ,11.42,5.01,2.1623, 0.4041,       ,       ,0.044000000000000004,1,best,     ,0,     ,1,1,Fig,Gaia DR2 68297921402929792,6.829792140292979e+16,2015.5,55.8624419767268,0.5111260961761329,24.452584367616947,0.33666315181446,6.182353940606552,0.5763356957146912,10.727001190185547,23.365151274101674,1.0345350199927092,-49.54571147417523,0.759758745731427,0.21046994626522064,0.20981504023075104,-0.08240535855293274,0.22997957468032837,-0.09139899909496307,0.15407201647758484,0.43571028113365173,0.2682151794433594,0.034621935337781906,0.19109968841075897,20970.498046875,3.183599580145045,987.0722487442089,0.0,1.0,13698.080112650552,48.18232957984736,15.34671688079834,2628.792507383678,25.516193224764628,16.801998138427734,19363.116709546965,58.335190896979014,14.044482231140137,2.7575159072875977,1.4552812576293945,1.3022346496582031,0.0,,NOT_AVAILABLE,165.66843109407935,-23.81187288053301,59.17006554829592,4.592972173529954,4021.882568359375,3227.0,4778.60009765625,,,,,,,,,,,,,211093040.0,55.862348,24.452808,163.335868847945,148.673903325966,181.150064066453,454.251931944497,1.0,1.0,2MASS J03432696+2427098,4,STAR,1.0,0.0,3597.0,139.0,-139.0,4.99,0.07,-0.06,-0.011,0.15,-0.15,0.28,0.06,-0.06,0.29,0.08,-0.09,14.572,999999.0,JHK,N/A,N/A,0.06568321873645536,2.1623,2.7575159072875977,0.15
131,210977779,55.8643,22.62816,     ,13.25,5.59,0.5047,       ,       ,       ,0.03,1,best,     ,0,     ,1,1,Fig,Gaia DR2 64818203322590208,6.481820332259021e+16,2015.5,55.864440275335085,0.16164470355143373,22.627950519361143,0.10022305844831983,8.023039923395057,0.17046923873765438,47.06444549560547,20.72798815632712,0.39735919447162804,-47.69975103981868,0.23810721763452342,0.003912785556167364,0.13326112926006317,0.13266302645206451,-0.004724564962089062,-0.11276223510503769,-0.026548264548182487,0.3063252866268158,-0.05056475102901459,0.049238938838243484,-0.09842061251401901,171.82835388183594,0.43605484975301345,2.6682193700377193,0.0,0.0,2131.5031600417815,3.5155448752342697,17.36665153503418,312.97680212452815,8.217825221840013,19.112607955932617,3036.8320018025315,11.435862876375472,16.05586814880371,3.0567398071289062,1.7459564208984375,1.3107833862304688,0.0,,NOT_AVAILABLE,167.00747118356537,-25.170004716188586,58.76282148857616,2.8141664680351686,,,,,,,,,,,,,,,,210977779.0,55.864305,22.62816,124.28802220028,121.688655000264,126.998786027042,443.910488313929,1.0,1.0,2MASS J03432743+2237413,4,STAR,1.0,0.0,3538.0,123.0,-185.0,5.03,0.08,-0.07,-0.028,0.15,-0.18,0.24,0.06,-0.06,0.22,0.08,-0.07,16.552,999999.0,JHK,N/A,N/A,0.12906894527948098,0.5047,3.0567398071289062,0.15
132,211105906,55.87453000000001,24.65656,     ,13.43,5.75,0.7217,       ,       ,       ,0.024,1,best,     ,0,     ,1,1,Fig,Gaia DR2 68319529381881344,6.831952938188134e+16,2015.5,55.87463442926563,0.17105839948982776,24.656403288466574,0.10752463164177352,7.590752933668959,0.19486209592186965,38.95448684692383,20.742871703401573,0.36927096841087476,-48.055756852387205,0.25301429950293686,0.19421398639678955,0.1280154436826706,-0.1817750185728073,0.10009080916643143,-0.17530953884124756,0.07480410486459732,0.3672696053981781,0.23620639741420746,-0.014206599444150925,0.25838762521743774,262.59234619140625,0.59327166611682,4.539297070924264,0.0,0.0,1740.5498792812773,2.8742058618640987,17.58664894104004,239.30552896389514,12.661179495356867,19.404006958007812,2544.9191966804065,15.874045292393452,16.24773406982422,3.1562728881835938,1.8173580169677734,1.3389148712158203,0.0,,NOT_AVAILABLE,165.5298503777739,-23.651963046011602,59.22670677586861,4.789131214897314,,,,,,,,,,,,,,,,211105906.0,55.87452,24.656586,131.385088724952,128.078472525911,134.863742774818,455.633227429316,1.0,1.0,2MASS J03432988+2439237,4,STAR,1.0,0.0,3458.0,187.0,-187.0,5.07,0.07,-0.07,-0.016,0.15,-0.18,0.21,0.07,-0.04,0.2,0.09,-0.05,16.597,999999.0,JHK,N/A,N/A,0.10189335320997163,0.7217,3.1562728881835938,0.15
133,211043986,55.883140000000004,23.67407,10.84,9.13,1.6,3.9906, 4.3197,       ,       ,0.039,3,best, 3.99,1,  9.4,1,1,Fig,Gaia DR2 65232105028172160,6.523210502817216e+16,2015.5,55.88323237729152,0.05455544948661591,23.67386006144805,0.028805928738304447,7.3399394570259116,0.05617297002751686,130.666748046875,19.281327506663878,0.12024659140447183,-44.3885143895463,0.07340939772678082,-0.024888385087251663,0.07242332398891449,-0.43590545654296875,0.17549008131027222,0.060097865760326385,0.24854297935962677,0.16643375158309937,0.21812598407268524,-0.24684211611747742,0.026532497256994247,261.632568359375,0.0,0.0,1.0,0.0,1040594.2224053062,993.5863972681564,10.645162582397461,538385.5993514439,1788.3166291858586,11.02365493774414,714710.1602862879,1559.2802196858079,10.126595497131348,0.897059440612793,0.3784923553466797,0.5185670852661133,9.04713897539344,0.30951774605979004,NOT_AVAILABLE,166.25132012627816,-24.380774955827462,59.013888685199824,3.8297470400594804,5524.33349609375,5430.19970703125,6211.75,0.05130000039935112,0.029999999329447746,0.15610000491142273,0.02370000071823597,0.01269999984651804,0.07760000228881836,0.9629588723182678,0.7616221904754639,0.9966344833374023,0.7780898809432983,0.7701036334037781,0.7860761284828186,211043986.0,55.883144,23.674041,135.718133085973,134.683462867112,136.768535677592,449.834817772194,1.0,1.0,2MASS J03433195+2340266,4,STAR,1.0,0.0,5982.0,216.0,-216.0,4.23,0.2,-0.23,-0.224,0.2,-0.24,1.25,0.34,-0.31,1.03,0.11,-0.11,10.621,999999.0,gri,N/A,N/A,0.03739894522268834,3.9906,0.897059440612793,0.15
134,211049322,55.89337,23.76191,11.47,9.33,2.03,5.4442, 6.0929,       ,       ,0.028999999999999998,3,best, 5.34,1,  5.3,1,1,Fig,Gaia DR2 65233788655261568,6.523378865526157e+16,2015.5,55.89348889496024,0.043435888053045386,23.76172010291054,0.02568069840669676,7.2352699808718155,0.0469583921514286,154.0783233642578,22.965259563814165,0.10933124202754763,-47.20286060406893,0.06417200719078534,0.054840393364429474,0.1501156985759735,-0.08716967701911926,0.09400646388530731,-0.008243069052696228,0.09100515395402908,0.18380671739578247,-0.03346060961484909,-0.06342525035142899,-0.0024645200464874506,339.841064453125,0.0,0.21446493911989284,1.0,0.0,622315.3510154648,1132.5775456438482,11.203339576721191,293434.84190612286,1522.727446907468,11.682608604431152,458339.6176007503,1414.7260570284593,10.608951568603516,1.0736570358276367,0.47926902770996094,0.5943880081176758,4.664270887846342,0.8701827225632037,NOT_AVAILABLE,166.1947225486494,-24.30902107298211,59.042751366524065,3.913283300502179,5094.75,5008.0,5246.650390625,0.1899999976158142,0.08299999684095383,0.3269999921321869,0.09200000017881393,0.04100000113248825,0.1599999964237213,0.9153252243995667,0.8630917072296143,0.9473109245300293,0.5085539817810059,0.5038509368896484,0.5132570266723633,211049322.0,55.893305,23.7619,137.669829848357,136.778826023514,138.572308586853,450.423557956403,1.0,1.0,2MASS J03433440+2345429,4,STAR,1.0,0.0,5699.0,229.0,-183.0,4.43,0.08,-0.45,-0.126,0.16,-0.24,0.99,0.7,-0.1,0.98,0.09,-0.07,11.216,999999.0,gri,N/A,N/A,0.26368170843732636,5.4442,1.0736570358276367,0.15
135,211014750,55.90234,23.20954,18.04,12.37,5.56,0.314,       ,       ,       ,0.063,1,best, 0.31,0,     ,1,1,Fig,Gaia DR2 65062917675789184,6.506291767578918e+16,2015.5,55.902458951200195,0.07707945086019952,23.209327034950906,0.050634661047440806,8.010258930542197,0.08500778297340951,94.2297134399414,24.80092893510234,0.15840989629498067,-46.72275672647669,0.11150523929823228,0.03300586715340614,0.22789160907268524,-0.08870872855186462,0.08790082484483719,-0.1543601155281067,0.009060163050889969,0.28969570994377136,0.23879370093345642,0.07103055715560913,0.036607276648283005,342.56292724609375,0.3531266668048851,5.564975923973374,0.0,0.0,4961.761708825243,6.978249408845887,16.449275970458984,696.7888459097245,9.692617385357446,18.243635177612305,7018.553264821973,26.31833672838771,15.14630126953125,3.0973339080810547,1.7943592071533203,1.3029747009277344,0.0,,NOT_AVAILABLE,166.60674714328763,-24.71480878524203,58.927090991954316,3.3730217212310976,4287.58349609375,3667.0,4813.05322265625,0.9778000116348267,0.6800000071525574,1.3371000289916992,0.5874999761581421,0.4180000126361847,0.7639999985694885,,,,,,,211014750.0,55.902354,23.209551,124.413532667731,123.101479984826,125.753344862097,447.394035260868,1.0,1.0,2MASS J03433656+2312343,4,STAR,1.0,0.0,3574.0,119.0,-119.0,5.01,0.06,-0.04,0.013,0.12,-0.15,0.26,0.05,-0.05,0.26,0.07,-0.07,15.654,999999.0,JHK,N/A,N/A,0.0900953249256831,0.314,3.0973339080810547,0.15
136,211030439,55.90249,23.45393,14.52,10.73,3.68,3.0502,       ,       ,       ,0.051,2,best, 3.05,1, 10.0,1,1,Fig,Gaia DR2 65084358152509440,6.508435815250944e+16,2015.5,55.90258794514913,0.033862544368494514,23.453759965736857,0.016796968993251237,7.3191681259573205,0.03232748596849965,226.40696716308594,20.408775093489606,0.07471142017208868,-44.09932729567943,0.03931371257497222,-0.08064698427915573,-0.07779765129089355,-0.5803409814834595,0.10841067135334015,-0.05866619572043419,0.11728903651237488,-0.04516295716166496,0.43129977583885193,-0.05642056465148926,0.014782537706196308,183.05125427246094,0.042739865705261317,0.39931844753557605,1.0,0.0,53977.40983037933,58.24790982077896,13.85783576965332,16636.273723025766,88.74910768020305,14.798748016357422,55612.73563964721,221.18684136764105,12.8989839553833,1.899764060974121,0.9409122467041016,0.9588518142700195,0.0,,NOT_AVAILABLE,166.42716818382473,-24.532881812715434,58.981916972684004,3.6112500578665037,3919.594970703125,3754.0,4636.3798828125,0.2004999965429306,0.08100000023841858,0.5649999976158142,0.12049999833106995,0.042899999767541885,0.29809999465942383,0.5737452507019043,0.4100562632083893,0.6254792809486389,0.06999994069337845,0.06925899535417557,0.07074088603258133,211030439.0,55.902482,23.45394,136.092809079448,135.492178171472,136.698693263128,448.755057336179,1.0,1.0,2MASS J03433659+2327142,4,STAR,1.0,0.0,3913.0,47.0,-47.0,4.86,0.02,-0.03,0.025,0.12,-0.09,0.43,0.03,-0.01,0.49,0.03,-0.02,13.903,999999.0,gri,N/A,N/A,0.048787801334043604,3.0502,1.899764060974121,0.15
137,211078780,55.9026,24.2323,14.37,10.13,4.13,0.349, 0.3613,       ,       ,0.076,1,best, 0.36,1, 70.0,1,1,Fig,Gaia DR2 65266494828710400,6.52664948287104e+16,2015.5,55.90297984695249,0.03943644018993072,24.232121441757037,0.024494001163948727,7.0762790215705,0.04494164570268136,157.454833984375,21.127017466387844,0.07596632667977113,-45.696935532957376,0.051904123277396255,0.022737452760338783,0.35637685656547546,-0.15189604461193085,0.020944800227880478,-0.2554404139518738,-0.05334137752652168,0.1559184193611145,0.2529037594795227,0.08057288080453873,0.18941809237003326,335.3346862792969,0.18453389849111632,6.4524352982769155,0.0,0.0,39908.658287523525,120.87357990036817,14.185697555541992,11852.15753843903,208.9985220205399,15.166894912719727,47525.65067475345,913.8440672157426,13.069600105285645,2.097294807434082,0.9811973571777344,1.1160974502563477,0.0,,NOT_AVAILABLE,165.8587476132715,-23.952174187774286,59.156683799356635,4.369835349885543,3628.0,3497.0,3909.655029296875,,,,,,,0.6586592793464661,0.567176878452301,0.7089312672615051,0.06771509349346161,0.06673259288072586,0.06869759410619736,211078780.0,55.902886,24.23231,140.749940565302,139.858498568371,141.652614300102,453.267009538344,1.0,1.0,2MASS J03433662+2413562,4,STAR,1.0,0.0,3578.0,71.0,-35.0,5.02,0.04,-0.03,0.0,0.08,-0.12,0.26,0.03,-0.03,0.27,0.04,-0.04,13.649,999999.0,gri,N/A,N/A,0.03529470963937338,0.349,2.097294807434082,0.15
